user_id,history
4621,Highlander III: The Sorcerer - Robocop 2 - Robocop 3
4622,"Austin Powers: The Spy Who Shagged Me - Spy Who Loved Me, The"
4623,"Return to Me - Shakespeare in Love - Sixth Sense, The"
4624,"Meet the Parents - Sixth Sense, The - 13th Warrior, The"
4625,"Congo - Good, The Bad and The Ugly, The - Outlaw Josey Wales, The"
4626,"Rain Man - Natural, The - Stand and Deliver"
4627,Murphy's Romance - Christmas Vacation - Arthur
4628,Frances - Pork Chop Hill
4629,Romy and Michele's High School Reunion - Return to Oz - She's All That
4630,"Shawshank Redemption, The - Saving Private Ryan - Pulp Fiction"
4631,Nashville - Vertigo - 2001: A Space Odyssey
4632,"Blues Brothers, The - No Way Out - Color Purple, The"
4633,"Jungle Book, The - Santa Clause, The - Air Bud"
4634,Star Wars: Episode IV - A New Hope - Saving Private Ryan - Mad Max 2 (a.k.a. The Road Warrior)
4635,"Superman II - Blue Lagoon, The - Allan Quartermain and the Lost City of Gold"
4636,Independence Day (ID4) - Spaceballs
4637,Beavis and Butt-head Do America - Grumpier Old Men - Wild America
4638,Jerry Maguire - Ghost - Terminator 2: Judgment Day
4639,Ruthless People - Fatal Attraction - Men in Black
4640,"Mummy, The - Scary Movie - Raising Arizona"
4641,Waking Ned Devine - Clerks - Pleasantville
4642,"Planet of the Apes - Green Mile, The - Jaws"
4643,"Minus Man, The - Men in Black - Half Baked"
4644,"Austin Powers: The Spy Who Shagged Me - Bell, Book and Candle - Blair Witch Project, The"
4645,Emma - South Pacific - Sleepless in Seattle
4646,"Schindler's List - Secrets & Lies - Silence of the Lambs, The"
4647,Permanent Midnight - Walking and Talking - Trees Lounge
4648,"Sixth Sense, The - South Park: Bigger, Longer and Uncut - Sleepy Hollow"
4649,"Deer Hunter, The - Mrs. Miniver - Gone with the Wind"
4650,"Right Stuff, The - Truman Show, The - Raising Arizona"
4651,Madonna: Truth or Dare - Get Bruce - Kurt & Courtney
4652,"Boys Don't Cry - Felicia's Journey - Girl, Interrupted"
4653,"Civil Action, A - Singles - Rounders"
4654,"Bug's Life, A - Paulie - Crying Game, The"
4655,Star Trek III: The Search for Spock - Star Wars: Episode I - The Phantom Menace - Spaceballs
4656,"Private Parts - Saint, The - Dick Tracy"
4657,Where Eagles Dare - Lifeboat - Kelly's Heroes
4658,"Bodyguard, The - Hackers - Rocky II"
4659,"Farewell to Arms, A - Little Mermaid, The - Doctor Zhivago"
4660,Lethal Weapon 2 - Working Girl - On Golden Pond
4661,"Moonraker - Thomas Crown Affair, The - Patriot Games"
4662,"Client, The - Cutting Edge, The - Cruel Intentions"
4663,Othello - Grand Canyon - Tie Me Up! Tie Me Down!
4664,Love and Death - Interiors - Everything You Always Wanted to Know About Sex
4665,Who Framed Roger Rabbit? - Total Recall
4666,Death Wish - Star Trek: The Motion Picture - Jaws 2
4667,Reservoir Dogs - GoodFellas - Apocalypse Now
4668,Star Trek IV: The Voyage Home - Star Wars: Episode VI - Return of the Jedi - Total Recall
4669,Chicken Run - Fantasia 2000 - Aladdin and the King of Thieves
4670,"Wrong Trousers, The - Who Framed Roger Rabbit? - Creature Comforts"
4671,In the Line of Fire - Die Hard 2 - Die Hard: With a Vengeance
4672,"Mosquito Coast, The - Priest"
4673,My Cousin Vinny - Jerry Maguire - Little Voice
4674,"Battle for the Planet of the Apes - Beneath the Planet of the Apes - Aristocats, The"
4675,"Little Shop of Horrors, The - Clerks - Eat Drink Man Woman"
4676,That Thing You Do! - Election - Being John Malkovich
4677,"What About Bob? - Green Mile, The"
4678,"Mission to Mars - Poseidon Adventure, The - Pacific Heights"
4679,"Insider, The - Topsy-Turvy - My Dog Skip"
4680,"Prizzi's Honor - Dead Calm - Verdict, The"
4681,"Rocky Horror Picture Show, The - Twelve Chairs, The - Chicken Run"
4682,"East is East - Stiff Upper Lips - Day the Earth Stood Still, The"
4683,Free Willy - Space Jam - Herbie Goes to Monte Carlo
4684,Living in Oblivion - Butch Cassidy and the Sundance Kid - Jules and Jim (Jules et Jim)
4685,"Poltergeist - Pi - Hunt for Red October, The"
4686,"Deer Hunter, The - Gone with the Wind - Braveheart"
4687,"Young Frankenstein - Exorcist, The - Jaws"
4688,North Dallas Forty - Pete's Dragon - Freaky Friday
4689,Steel Magnolias - Boys Don't Cry - Boys and Girls
4690,Coneheads - Back to the Future Part III - Timecop
4691,Cool Runnings - Mission: Impossible - Flatliners
4692,"Celluloid Closet, The - Everest - Wonderland"
4693,Full Metal Jacket - Three Kings - Braveheart
4694,"Klute - Conversation, The - 2001: A Space Odyssey"
4695,"Billy's Hollywood Screen Kiss - Big Lebowski, The - American Pie"
4696,"Talented Mr. Ripley, The - Entrapment - Major League: Back to the Minors"
4697,Back to the Future Part II - Back to the Future Part III - Sister Act 2: Back in the Habit
4698,"Girl, Interrupted - Snow Falling on Cedars - Star Wars: Episode I - The Phantom Menace"
4699,"Edge, The - Fly Away Home - Jungle Book, The"
4700,"X-Men - Hamlet - Three Caballeros, The"
4701,Shakespeare in Love - Defending Your Life - Jerry Maguire
4702,Apollo 13 - Apocalypse Now - Sling Blade
4703,"Kingpin - Poseidon Adventure, The"
4704,"Trouble with Harry, The - Fugitive, The - Jaws"
4705,"Money Pit, The - Double Jeopardy - American Tail, An"
4706,"Grapes of Wrath, The - Back to the Future - Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb"
4707,8 1/2 - Blade Runner - Witness
4708,Batman Returns - Teenage Mutant Ninja Turtles - Executive Decision
4709,"Who Framed Roger Rabbit? - Driving Miss Daisy - Breakfast Club, The"
4710,"Sleeper - Dr. No - Birds, The"
4711,"Princess Bride, The - Star Wars: Episode V - The Empire Strikes Back - Star Wars: Episode IV - A New Hope"
4712,Henry V - Howards End - Sleeper
4713,"Tomorrow Never Dies - My Best Friend's Wedding - Saint, The"
4714,"General, The - Duck Soup - Ninotchka"
4715,Attack of the Killer Tomatoes! - House - Three Amigos!
4716,"Kika - Breakfast Club, The - Edward Scissorhands"
4717,"To Be or Not to Be - Serpico - Godfather: Part II, The"
4718,Chicken Run - Matilda - Willy Wonka and the Chocolate Factory
4719,Waterworld - Forever Young - Star Trek VI: The Undiscovered Country
4720,Runaway Bride - Romy and Michele's High School Reunion - Shakespeare in Love
4721,"Stir of Echoes - Summer of Sam - South Park: Bigger, Longer and Uncut"
4722,Ladyhawke - Splash - Tron
4723,"Big Lebowski, The - King of Marvin Gardens, The - Adventures of Priscilla, Queen of the Desert, The"
4724,"My Life So Far - Secret of Roan Inish, The - Ulee's Gold"
4725,"Dead Zone, The - Jacob's Ladder - Deliverance"
4726,"Paper, The - Copycat - Nell"
4727,Almost Famous - Meet the Parents - Best in Show
4728,"Beyond Rangoon - Kiss the Girls - Edge, The"
4729,Pretty in Pink - Peggy Sue Got Married - Arthur
4730,"Prince of the City - Pawnbroker, The - Sugarland Express, The"
4731,"Princess Bride, The - Risky Business - Fish Called Wanda, A"
4732,"Bone Collector, The - Disclosure - Angel Heart"
4733,"Beetlejuice - Mask, The - Dark Crystal, The"
4734,"Right Stuff, The - Spartacus - My Favorite Year"
4735,"That Darn Cat! - Cop Land - Big Lebowski, The"
4736,Tommy Boy - Independence Day (ID4) - Mother Night
4737,"Gods Must Be Crazy, The - Beetlejuice - Risky Business"
4738,"Crying Game, The - Good Morning, Vietnam - Longest Day, The"
4739,Die Hard 2 - Patriot Games - Office Space
4740,Candyman - Murphy's Romance - Starman
4741,Toy Story 2 - GoodFellas
4742,Air Force One - Murder in the First - Con Air
4743,"Singin' in the Rain - Killing Fields, The - Hamlet"
4744,King Kong - Reds - Multiplicity
4745,Defending Your Life - Dead Poets Society - It's a Wonderful Life
4746,Prizzi's Honor - Splash - Cocoon
4747,"Fargo - GoodFellas - Professional, The (a.k.a. Leon: The Professional)"
4748,"Time to Kill, A - Sneakers - Piano, The"
4749,Man on the Moon - Bringing Out the Dead
4750,"Grease 2 - Seven (Se7en) - Usual Suspects, The"
4751,"Flawless - Cradle Will Rock, The - High Fidelity"
4752,Charade - Say Anything...
4753,Chariots of Fire - Erin Brockovich - My Dog Skip
4754,Halloween II - Mommie Dearest - Superman III
4755,"Mosquito Coast, The - Out of Africa"
4756,Mumford - Music of the Heart - Anna and the King
4757,"Shining, The - Holy Smoke - Bring It On"
4758,Dead Man Walking - Contact
4759,Life Is Beautiful (La Vita è bella) - Strictly Ballroom - She's Gotta Have It
4760,"Dog Day Afternoon - Living in Oblivion - Associate, The"
4761,October Sky - Citizen Kane - To Kill a Mockingbird
4762,"Pulp Fiction - Henry V - River Runs Through It, A"
4763,Small Time Crooks - Trixie - Angela's Ashes
4764,"Gods Must Be Crazy, The - Beetlejuice - Space Cowboys"
4765,"Braveheart - Bananas - Deer Hunter, The"
4766,"World Is Not Enough, The - Bicentennial Man - Bringing Out the Dead"
4767,Lady and the Tramp - Alice in Wonderland - Darby O'Gill and the Little People
4768,"Basic Instinct - Birdcage, The - Eraser"
4769,Aladdin - Aliens - Alien
4770,North by Northwest - This Is Spinal Tap - Pulp Fiction
4771,"Corrina, Corrina - Lolita - Xiu Xiu: The Sent-Down Girl (Tian yu)"
4772,"Fugitive, The - Witness - All About Eve"
4773,"Blast from the Past - Waterworld - Relic, The"
4774,"Boiler Room - Girl, Interrupted - Any Given Sunday"
4775,Eye of the Beholder - End of Days
4776,As Good As It Gets - True Lies
4777,Superman - Men in Black - Clear and Present Danger
4778,Vacation - European Vacation - Patch Adams
4779,"Gaslight - Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) - Inherit the Wind"
4780,"Big Sleep, The - Key Largo - Notorious"
4781,"Cider House Rules, The - Forrest Gump - Shakespeare in Love"
4782,"Night of the Living Dead - War of the Worlds, The - Cocoon"
4783,Arachnophobia - Tomorrow Never Dies - Rush Hour
4784,"Boys Don't Cry - Brady Bunch Movie, The - Boys on the Side"
4785,Anywhere But Here - Instinct - Meet the Parents
4786,"Angels in the Outfield - Arrival, The - Lost World: Jurassic Park, The"
4787,Bringing Out the Dead - Croupier - Chicken Run
4788,"Toxic Avenger, The - Herbie Goes to Monte Carlo - George of the Jungle"
4789,Don Juan DeMarco - Meet Joe Black - Honeymoon in Vegas
4790,True Lies - Ace Ventura: Pet Detective - Mrs. Doubtfire
4791,"Terminator 2: Judgment Day - War Zone, The - Titus"
4792,"American in Paris, An - And Now for Something Completely Different"
4793,"Up Close and Personal - Mummy, The - Dangerous Minds"
4794,"In the Line of Fire - Star Wars: Episode VI - Return of the Jedi - Untouchables, The"
4795,Taxi Driver - Three Days of the Condor - Twin Peaks: Fire Walk with Me
4796,"Maltese Falcon, The - Mystery Men - Poseidon Adventure, The"
4797,"George of the Jungle - Only You - Associate, The"
4798,"Pee-wee's Big Adventure - Dreamscape - World Is Not Enough, The"
4799,"As Good As It Gets - Rushmore - Breakfast Club, The"
4800,"Dark Crystal, The - Crocodile Dundee - Gremlins"
4801,Star Wars: Episode VI - Return of the Jedi - Star Wars: Episode V - The Empire Strikes Back - Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb
4802,Meteor - Cocoon: The Return - Swamp Thing
4803,She's All That - Shakespeare in Love - Runaway Bride
4804,Prince of the City - Sarafina! - Soapdish
4805,Star Trek V: The Final Frontier - Star Trek: Insurrection - Star Trek: First Contact
4806,Alien: Resurrection - Predator 2 - Barbarella
4807,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) - M - Elizabeth
4808,Holy Man - Celtic Pride - Sister Act 2: Back in the Habit
4809,"Searching for Bobby Fischer - Fried Green Tomatoes - Full Monty, The"
4810,Outbreak - Beneath the Planet of the Apes - Blown Away
4811,Strangers on a Train - 42 Up - Rear Window
4812,Amateur - Suicide Kings - Batman
4813,"Great Expectations - English Patient, The - Chasing Amy"
4814,"Clerks - Wrong Trousers, The - Being John Malkovich"
4815,"Of Human Bondage - Buena Vista Social Club - Elephant Man, The"
4816,"Love and Basketball - Saving Grace - Perfect Storm, The"
4817,"Star Wars: Episode I - The Phantom Menace - Nutty Professor, The - Honey, I Shrunk the Kids"
4818,"Toy Story - Close Shave, A - Toy Story 2"
4819,"Fox and the Hound, The - Dark Crystal, The - Prancer"
4820,"Adventures of Rocky and Bullwinkle, The - Age of Innocence, The - African Queen, The"
4821,"Karate Kid, Part II, The - Howard the Duck - Karate Kid III, The"
4822,"Ghostbusters - This Is Spinal Tap - Breakfast Club, The"
4823,"Perfect Blue - French Connection, The - Mission, The"
4824,Annie Hall - Network - Patton
4825,Dragonheart - Star Wars: Episode I - The Phantom Menace - Starship Troopers
4826,Gladiator - Pulp Fiction - L.A. Confidential
4827,"Fantasia - Steamboat Willie - Fantastic Planet, The (La Planète sauvage)"
4828,French Kiss - How to Make an American Quilt - Up Close and Personal
4829,Gattaca - Delicatessen - Stargate
4830,Doctor Dolittle - Popeye - Schindler's List
4831,Moonstruck - Cinema Paradiso - Kramer Vs. Kramer
4832,"St. Elmo's Fire - 'burbs, The - Young Guns"
4833,"Muppets From Space - Mosquito Coast, The - Poseidon Adventure, The"
4834,"Right Stuff, The - Sophie's Choice - Ran"
4835,L.A. Confidential - JFK - Jacob's Ladder
4836,"Anywhere But Here - American Pie - Astronaut's Wife, The"
4837,Jumpin' Jack Flash - Milk Money - Dear God
4838,What's Love Got to Do with It? - Wag the Dog - Of Mice and Men
4839,Anna and the King - Bicentennial Man
4840,Little Women - Misery - What's Eating Gilbert Grape
4841,"Five Senses, The - Mumford - Perfect Storm, The"
4842,Wonder Boys - Almost Famous - High Fidelity
4843,"E.T. the Extra-Terrestrial - Miller's Crossing - Red Violin, The (Le Violon rouge)"
4844,Sling Blade - Mr. Holland's Opus - Elizabeth
4845,Star Wars: Episode VI - Return of the Jedi - Before Sunrise - Ghost
4846,Back to School - Desperately Seeking Susan - Deuce Bigalow: Male Gigolo
4847,Man Bites Dog (C'est arrivé près de chez vous) - Rear Window - Vertigo
4848,"Star Wars: Episode V - The Empire Strikes Back - Terminator, The - Star Trek IV: The Voyage Home"
4849,Young Guns - Little Shop of Horrors - Scrooged
4850,"Evil Dead II (Dead By Dawn) - Beetlejuice - Little Mermaid, The"
4851,Frequency - Instinct
4852,"Bonnie and Clyde - Full Metal Jacket - Man for All Seasons, A"
4853,Star Trek IV: The Voyage Home - Back to the Future - Star Trek: The Wrath of Khan
4854,Back to the Future - Starman - Night of the Living Dead
4855,I.Q. - So I Married an Axe Murderer - Superstar
4856,"Blade Runner - Killing, The - Wrong Trousers, The"
4857,"Clear and Present Danger - Negotiator, The - Speed"
4858,"Erin Brockovich - Magnolia - Cider House Rules, The"
4859,"My Fair Lady - Sense and Sensibility - Wizard of Oz, The"
4860,"Birds, The - Chasing Amy - F/X"
4861,Women on the Verge of a Nervous Breakdown - Burnt By the Sun (Utomlyonnye solntsem) - Buena Vista Social Club
4862,"Brazil - Thing From Another World, The - Back to the Future"
4863,Sabrina - Mr. Mom - Cool Runnings
4864,"American Pie - Shakespeare in Love - Princess Bride, The"
4865,Women on the Verge of a Nervous Breakdown - Monty Python and the Holy Grail - My Man Godfrey
4866,Mickey Blue Eyes - Home Alone - Austin Powers: The Spy Who Shagged Me
4867,"Birds, The - Species II - Titan A.E."
4868,"High Fidelity - Cell, The - Final Destination"
4869,F/X - Communion - Everything You Always Wanted to Know About Sex
4870,Close Encounters of the Third Kind - Cocoon - Clueless
4871,End of Days - Road Trip
4872,"White Men Can't Jump - Man Who Knew Too Little, The - Mighty Ducks, The"
4873,"Sunset Blvd. (a.k.a. Sunset Boulevard) - Maltese Falcon, The - Lawrence of Arabia"
4874,"Sting, The - Bound - Some Like It Hot"
4875,Cold Comfort Farm - Four Days in September - Thirty-Two Short Films About Glenn Gould
4876,"Close Shave, A - Four Weddings and a Funeral - Toy Story"
4877,"Rescuers Down Under, The - Little Mermaid, The - Lion King, The"
4878,Barefoot in the Park - Crocodile Dundee - Pee-wee's Big Adventure
4879,"Deer Hunter, The - Midnight Cowboy - Who's Afraid of Virginia Woolf?"
4880,"East-West (Est-ouest) - Talented Mr. Ripley, The"
4881,Run Lola Run (Lola rennt) - Runaway Bride
4882,"Karate Kid, The - Fabulous Baker Boys, The - Duck Soup"
4883,Harriet the Spy - Winnie the Pooh and the Blustery Day - Tarzan
4884,"Tron - 20,000 Leagues Under the Sea - Willy Wonka and the Chocolate Factory"
4885,Jurassic Park - Indiana Jones and the Last Crusade - Around the World in 80 Days
4886,Starship Troopers - Star Trek III: The Search for Spock - Face/Off
4887,"Dead Ringers - Bamba, La - Dune"
4888,"Thing, The - Fly, The - City Lights"
4889,Red Sonja - Rambo III - Red Dawn
4890,"Blair Witch Project, The - Cool Hand Luke - Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb"
4891,"Annie Hall - Christmas Story, A - Harold and Maude"
4892,"Escape from L.A. - Lost World: Jurassic Park, The - Timecop"
4893,Small Soldiers - Willow - Hook
4894,Indiana Jones and the Last Crusade - Braveheart - Star Wars: Episode VI - Return of the Jedi
4895,Guess Who's Coming to Dinner - To Sir with Love - Willy Wonka and the Chocolate Factory
4896,"Flintstones in Viva Rock Vegas, The - Waking the Dead - Me, Myself and Irene"
4897,"Peter Pan - Sleeping Beauty - Jungle Book, The"
4898,Star Wars: Episode IV - A New Hope - Nashville - Five Easy Pieces
4899,Willow - Quest for Fire - Lethal Weapon 2
4900,"Stuart Little - Messenger: The Story of Joan of Arc, The"
4901,"Omen, The - Force 10 from Navarone - Spartacus"
4902,Robocop - Top Gun - Indiana Jones and the Temple of Doom
4903,"Midnight Cowboy - Green Mile, The - Cider House Rules, The"
4904,Croupier - Glengarry Glen Ross - Army of Darkness
4905,"Cinema Paradiso - Platoon - Natural, The"
4906,Hook - Psycho - Nikita (La Femme Nikita)
4907,"Ordinary People - Edward Scissorhands - Big Chill, The"
4908,"Wallace & Gromit: The Best of Aardman Animation - Close Shave, A - Wrong Trousers, The"
4909,"Elephant Man, The - Dead Poets Society - Trading Places"
4910,Rush Hour - Shaft - Jurassic Park
4911,"Mighty Aphrodite - Antz - Cider House Rules, The"
4912,"Tumbleweeds - Girl, Interrupted"
4913,"Full Monty, The - Sex, Lies, and Videotape - Dead Man Walking"
4914,Grosse Pointe Blank - Bringing Out the Dead - Grease
4915,Midnight Run - Starman - Star Trek IV: The Voyage Home
4916,"Henry Fool - Home Alone - First Wives Club, The"
4917,"Conversation, The - French Connection, The - Five Easy Pieces"
4918,William Shakespeare's Romeo and Juliet - History of the World: Part I - Dead Poets Society
4919,"Die Hard - Star Wars: Episode V - The Empire Strikes Back - Breakfast Club, The"
4920,"Cabaret - Prick Up Your Ears - Philadelphia Story, The"
4921,"Firm, The - Supercop - Zero Effect"
4922,"William Shakespeare's Romeo and Juliet - Speed - People vs. Larry Flynt, The"
4923,"Shakespeare in Love - Silence of the Lambs, The - Groundhog Day"
4924,"Gandhi - Animal House - Room with a View, A"
4925,"This Is Spinal Tap - Arsenic and Old Lace - Opposite of Sex, The"
4926,Lightning Jack - Sleepless in Seattle
4927,"Good Will Hunting - Professional, The (a.k.a. Leon: The Professional) - Edward Scissorhands"
4928,Dying Young - Speechless - Jack and Sarah
4929,"East of Eden - African Queen, The - Thing From Another World, The"
4930,White Christmas - Pete's Dragon - Newsies
4931,Out of Africa - Night of the Living Dead - Payback
4932,"Sex, Lies, and Videotape - Rain Man - Mission, The"
4933,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) - Rocky Horror Picture Show, The - Blues Brothers, The"
4934,"Bamboozled - Sound of Music, The - Real Genius"
4935,"English Patient, The - Postino, Il (The Postman)"
4936,"Man for All Seasons, A - Message in a Bottle - Poseidon Adventure, The"
4937,"Anna and the King - Angela's Ashes - Beach, The"
4938,Pushing Tin - She's All That - Runaway Bride
4939,Predator - Batman - Sixteen Candles
4940,Cool Hand Luke - Glengarry Glen Ross - Voyage to the Bottom of the Sea
4941,"Shawshank Redemption, The - Crumb - GoodFellas"
4942,"Untouchables, The - Body Heat - Mighty Joe Young"
4943,Jean de Florette - Star Wars: Episode V - The Empire Strikes Back
4944,Twelve Monkeys - Time Bandits
4945,Terminator 2: Judgment Day - Unforgiven - Indiana Jones and the Last Crusade
4946,"Wizard of Oz, The - Cabaret - Beauty and the Beast"
4947,Jaws - Bram Stoker's Dracula - Big
4948,Fantasia - High Noon - Sid and Nancy
4949,"Bronx Tale, A - Dead Man Walking - Sling Blade"
4950,"Stepford Wives, The - Gandhi - American Werewolf in London, An"
4951,Koyaanisqatsi - Microcosmos (Microcosmos: Le peuple de l'herbe) - Unzipped
4952,Waking Ned Devine - Shine - Life Is Beautiful (La Vita è bella)
4953,"Independence Day (ID4) - Arrival, The - Face/Off"
4954,"Other Sister, The - Tin Men - My Cousin Vinny"
4955,"South Pacific - Peter Pan - Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)"
4956,"Madonna: Truth or Dare - Mad Max Beyond Thunderdome - Man for All Seasons, A"
4957,Son in Law - Child's Play 2 - Showgirls
4958,Mission to Mars - Meteor - Dogma
4959,Malcolm X - Romancing the Stone - Star Trek IV: The Voyage Home
4960,Desperately Seeking Susan - Exotica - Gods and Monsters
4961,Pale Rider - For a Few Dollars More - Jeremiah Johnson
4962,Boogie Nights - How Green Was My Valley - Six Degrees of Separation
4963,"English Patient, The - Legends of the Fall - Bridges of Madison County, The"
4964,"Bodyguard, The - Speed 2: Cruise Control - Cabaret"
4965,"Man on the Moon - House on Haunted Hill, The - Deuce Bigalow: Male Gigolo"
4966,"Star Trek IV: The Voyage Home - Spy Who Loved Me, The - Total Recall"
4967,Blue Chips - Basic Instinct - Stargate
4968,L.A. Confidential - Chinatown - Blade Runner
4969,"Of Human Bondage - Grapes of Wrath, The - Casablanca"
4970,Force 10 from Navarone - Independence Day (ID4) - G.I. Jane
4971,Stuart Little - Raising Arizona - Arsenic and Old Lace
4972,Braindead - American Beauty - Babe
4973,Spartacus - Guess Who's Coming to Dinner - Midnight Cowboy
4974,Who Framed Roger Rabbit? - Laura - Cape Fear
4975,Mad Max - Picnic at Hanging Rock - Westworld
4976,Spaceballs - Pocahontas - Shakes the Clown
4977,Desperately Seeking Susan - Conan the Barbarian - Lethal Weapon 2
4978,"Rocketeer, The - Stargate - Lawnmower Man 2: Beyond Cyberspace"
4979,Pretty in Pink - Shampoo - Tin Cup
4980,"Truman Show, The - Happiness - Ghosts of Mississippi"
4981,Come See the Paradise - Legends of the Fall - She's So Lovely
4982,"Highlander - Abyss, The - Robocop"
4983,"Honey, I Shrunk the Kids - Robin Hood - Rescuers Down Under, The"
4984,Trees Lounge - Scent of a Woman - Grand Canyon
4985,"Siege, The - Shaft - In Too Deep"
4986,Twelve Monkeys - Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb - Dark City
4987,Die Hard: With a Vengeance - Tomorrow Never Dies - Star Wars: Episode I - The Phantom Menace
4988,"Fly Away Home - Grifters, The - Three Kings"
4989,October Sky - Defending Your Life - Donnie Brasco
4990,"Babe - Celluloid Closet, The - Heavenly Creatures"
4991,"Pawnbroker, The - Running Man, The"
4992,Never Been Kissed - Invasion of the Body Snatchers
4993,"Dirty Dancing - Sleepless in Seattle - Wings of the Dove, The"
4994,"Godfather, The - Godfather: Part III, The - Annie Hall"
4995,Angels and Insects - Living in Oblivion - Muriel's Wedding
4996,"Go - Fargo - Simple Plan, A"
4997,Problem Child - Dracula: Dead and Loving It - Problem Child 2
4998,"Usual Suspects, The - Pulp Fiction - Donnie Brasco"
4999,"Arsenic and Old Lace - Sabrina - American President, The"
5000,"Dead Men Don't Wear Plaid - Emerald Forest, The - Red Dawn"
5001,"Broadcast News - Inherit the Wind - Color Purple, The"
5002,Beauty and the Beast - Gattaca - Poltergeist
5003,"Silence of the Lambs, The - Close Shave, A - Fargo"
5004,Groundhog Day - My Cousin Vinny - Local Hero
5005,"Miracle on 34th Street - Eve's Bayou - Civil Action, A"
5006,"Mrs. Miniver - Lost Weekend, The - Miracle on 34th Street"
5007,All About My Mother (Todo Sobre Mi Madre) - Pulp Fiction
5008,Things to Do in Denver when You're Dead - From Dusk Till Dawn - Very Bad Things
5009,Ferris Bueller's Day Off - Groundhog Day - Casablanca
5010,"Michael Collins - Guns of Navarone, The - Braveheart"
5011,X-Men - Porky's - Drop Dead Gorgeous
5012,"Wyatt Earp - Davy Crockett, King of the Wild Frontier"
5013,"On the Waterfront - 12 Angry Men - Bridge on the River Kwai, The"
5014,Nineteen Eighty-Four - Star Wars: Episode I - The Phantom Menace - Dune
5015,Canadian Bacon - Mars Attacks! - McHale's Navy
5016,"Pump Up the Volume - Walk in the Clouds, A - Mr. Holland's Opus"
5017,Close Encounters of the Third Kind - E.T. the Extra-Terrestrial - Forbidden Planet
5018,"Few Good Men, A - Casino - Fisher King, The"
5019,"Untouchables, The - Dial M for Murder - Arsenic and Old Lace"
5020,"Rocky Horror Picture Show, The - Little Shop of Horrors - Raven, The"
5021,"Schindler's List - Cabaret - Best Years of Our Lives, The"
5022,"African Queen, The - Citizen Kane - Big"
5023,"Bone Collector, The - Bonfire of the Vanities - Black Cauldron, The"
5024,"Hard Day's Night, A - Heathers - Born Yesterday"
5025,Akira - Willy Wonka and the Chocolate Factory - Crimes and Misdemeanors
5026,Stripes - There's Something About Mary - Sixteen Candles
5027,"South Park: Bigger, Longer and Uncut - Shakespeare in Love"
5028,"Producers, The - Wizard of Oz, The"
5029,Falling Down - Wyatt Earp - Meet Joe Black
5030,Office Space - Rushmore - Who Framed Roger Rabbit?
5031,I.Q. - Jungle Fever - William Shakespeare's Romeo and Juliet
5032,"Grand Day Out, A - Player, The - Election"
5033,"Rear Window - In the Heat of the Night - Third Man, The"
5034,"To Kill a Mockingbird - Great Escape, The - Stalag 17"
5035,Batman Returns - Runaway Bride - Father of the Bride Part II
5036,Shakespeare in Love - Romy and Michele's High School Reunion - Return to Oz
5037,"Annie Hall - Dinner Game, The (Le Dîner de cons) - Thomas Crown Affair, The"
5038,Walkabout - Best Men - Two if by Sea
5039,"Jackal, The - Just Cause - Hard Rain"
5040,Stargate - Mimic - Universal Soldier
5041,Stripes - Jagged Edge - Bull Durham
5042,"Joy Luck Club, The - FairyTale: A True Story - Go Fish"
5043,Top Gun - Dying Young
5044,"Fisher King, The - Big Kahuna, The - Sound of Music, The"
5045,Do the Right Thing - Airplane! - Ghostbusters
5046,"Sweet Hereafter, The - In the Heat of the Night - 8 1/2"
5047,"Siege, The - Ransom - Air Force One"
5048,"Killing Fields, The - Singin' in the Rain - Night to Remember, A"
5049,"Iron Giant, The - Three Kings - Repo Man"
5050,Chicken Run - Erin Brockovich - Keeping the Faith
5051,For Love of the Game - Crazy in Alabama - Bringing Out the Dead
5052,"Godfather: Part II, The - Lolita"
5053,Wallace & Gromit: The Best of Aardman Animation - Elizabeth - Apollo 13
5054,"Restoration - Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) - Malcolm X"
5055,They Might Be Giants - Dead Again - Marty
5056,"Honeymoon in Vegas - Sixteen Candles - Breakfast Club, The"
5057,American Graffiti - M*A*S*H - Star Wars: Episode IV - A New Hope
5058,"Stage Fright - Suspicion - Trouble with Harry, The"
5059,Stranger in the House - I Know What You Did Last Summer - Snake Eyes
5060,"Groundhog Day - Sting, The - Ferris Bueller's Day Off"
5061,"Oliver & Company - Star Wars: Episode V - The Empire Strikes Back - Terminator, The"
5062,"Abyss, The - Bicentennial Man"
5063,"Dirty Dancing - Sabrina - Affair to Remember, An"
5064,"Go - Freeway - Professional, The (a.k.a. Leon: The Professional)"
5065,"Usual Suspects, The - Batman - Few Good Men, A"
5066,"Sleepy Hollow - Jakob the Liar - Bachelor, The"
5067,"Gay Divorcee, The - Top Hat - West Side Story"
5068,"Radio Days - Frances - Bamba, La"
5069,"Maltese Falcon, The - Out of the Past"
